ORG_ID,ORG_NAME,ORG_INDUSTRY
6384,LabelMaster,Administrative 
6385,Army National Guard,Public 
6386,"Group Health, Inc.",Finance 
6387,Jacksonville Spine Center,Healthcare 
6388,"Godiva Chocolatier, Inc.",Manufacturing 
6389,New York State Department of Health,Public 
6390,Pinal County Attorney's Office,Professional 
6391,Troy Regional Medical Center,Healthcare 
6392,eBay Inc,Retail 
6393,American Bankers Association,Other Services 
6394,Spanish Ministry of Public Works and Transport ,Public 
6395,Bon Secours Mary Immaculate Hospital,Healthcare 
6396,Stephenville Medical & Surgical Clinic,Healthcare 
6397,Mobil Mart,Retail 
6398,Harbin Clinic,Healthcare 
6399,Oregon Health Authority,Public 
6400,Eastside Medical Clinic,Healthcare 
6401,Universal American,Finance 
6402,Waterloo Region District School Board,Educational 
6403,Dow Corning Corp,Professional 
6404,Cook Islands Ministry of Internal Affairs,Public 
6405,Sundance Institute,Information 
6406,United States Department of Veterans Affairs,Public 
6407,Massachusetts Mutual Life Insurance Company,Finance 
6408,Advantage Health Solutions,Finance 
6409,Arkansas Library Association,Other Services 
6410,United States Department of Veterans Affairs,Public 
6411,JD Wetherspoon,Accomodation 
6412,Roger Williams Medical Center,Healthcare 
6413,Sault Area Hospital,Healthcare 
6414,Alabama Department of Public Safety,Public 
6415,Gamigo,Professional 
6416,"Workplace Health, Safety and Compensation Commission",Finance 
6417,CoinWallet,Information 
6418,Access Health Care Physicians,Healthcare 
6419,Orlando Health,Healthcare 
6420,Northfield Hospital & Clinics,Healthcare 
6421,Benny's Pizza,Accomodation 
6422,United States Department of Veterans Affairs,Public 
6423,United States Department of Veterans Affairs,Public 
6424,Freenters,Manufacturing 
6425,Nortel Networks Corporation,Manufacturing 
6426,Colorado Department of Health and Environment,Public 
6427,Tufts Health Plan,Finance 
6428,"Roy's Holdings, Inc.",Accomodation 
6429,Duowan,Professional 
6430,JEA,Utilities 
6431,United States Department of Veterans Affairs,Public 
6432,NFL,Entertainment 
6433,United States Department of Veterans Affairs,Public 
6434,Pret A Manger (usa) Limited,Accomodation 
6435,Kindred Healthcare Inc d/b/a Kindred Transitional Care And Rehabilititation Sellersburg,Healthcare 
6436,Internal Revenue Service,Public 
6437,DNC,Public 
6438,"Altrec, Inc.",Retail 
6439,Austin Urology,Healthcare 
6440,"Michaels Stores, Inc.",Retail 
6441,Verdian Credit Union,Finance 
6442,ICS Collection Service,Administrative 
6443,Weill Cornell Medical College,Healthcare 
6444,NA,Finance 
6445,Vascular Surgical Associates,Healthcare 
6446,City of Calgary,Public 
6447,Temple Community Hospital,Healthcare 
6448,United States Department of Veterans Affairs,Public 
6449,MJ Freeway Business Solutions,Information 
6450,Lyell McEwin Hospital,Healthcare 
6451,The Center for Neurosurgical and Spinal Disorders,Healthcare 
6452,Wheaton Franciscan Services,Healthcare 
6453,i-Dressup,Information 
6454,Various,Retail 
6455,Cellebrite,Manufacturing 
6456,Seton Northwest Hospital,Healthcare 
6457,Penryn College,Educational 
6458,State of Florida,Public 
6459,Advanced Clinical Research Institute,Professional 
6460,E. I. du Pont de Nemours and Company,Manufacturing 
6461,Danske Bank A/S,Finance 
6462,"Chestnut Pathology Services, PC",Administrative 
6463,Segmark Solutions,Professional 
6464,Cedars-Sinai Medical Center,Healthcare 
6465,Pakistan Science Foundation,Public 
6466,United States Department of Veterans Affairs,Public 
6467,Mississippi Division of Medicaid,Public 
6468,Midlothian Council,Public 
6469,Daffodil Software Ltd,Professional 
6470,Sharp Healthcare,Healthcare 
6471,Grey Eagle Casino ,Entertainment 
6472,Osprey Packs,Manufacturing 
6473,United States Department of Veterans Affairs,Public 
6474,Whatta Car Wash,Other Services 
6475,Jackson Health System,Healthcare 
6476,American Health Inc.,Finance 
6477,United States Department of Veterans Affairs,Public 
6478,Tesco Corp,Trade 
6479,furrag.com,Unknown
6480,C.W. ADVERTISING AGENCY LTD,Professional 
6481,Synergy Specialists Medical Group,Healthcare 
6482,Pinterest,Information 
6483,Midwest Womens Healthcare Specialists,Healthcare 
6484,El Paso Community College,Educational 
6485,United States Department of Veterans Affairs,Public 
6486,Accuform Signs,Manufacturing 
6487,Baptist Health System,Healthcare 
6488,Jacksonville Sheriff's Office,Public 
6489,Albuquerque Police Department,Public 
6490,Linux Australia,Professional 
6491,Aegis Sciences Corporation,Healthcare 
6492,Victim Services,Healthcare 
6493,Jackson Health System,Healthcare 
6494,"Stronghold Counseling Services, Inc.",Healthcare 
6495,PeaceHealth Southwest Medical Center,Healthcare 
6496,United States Department of Veterans Affairs,Public 
6497,Antiwar.com,Information 
6498,Sault Area Hospital,Healthcare 
6499,United States Department of Veterans Affairs,Public 
6500,Veterans Affairs Canada,Public 
6501,United States Postal Service,Transportation 
6502,US Federal Bureau of Investigation (FBI),Public 
6503,Comprehensive Psychological Services LLC,Healthcare 
6504,Palmetto Speech and Language Associates,Healthcare 
6505,Regional Medical Center Memphis,Healthcare 
6506,PayJunction,Finance 
6507,Agincourt Wallboard,Trade 
6508,"WELLCARE HEALTH PLANS, INC.",Finance 
6509,"Wendy's International, Inc.",Accomodation 
6510,"BHcare, Inc.",Healthcare 
6511,NU.nl,Information 
6512,Speare Memorial Hospital,Healthcare 
6513,Chase Bank,Finance 
6514,Health Net,Finance 
6515,Multicard,Manufacturing 
6516,FACC AG,Manufacturing 
6517,Atlanta Fire and Rescue Department,Public 
6518,"Robert B. Neves, MD, Inc.",Healthcare 
6519,Craftsman Book Company,Retail 
6520,Acxiom Corp,Professional 
6521,National Network of Abortion Funds,Other Services 
6522,7-Eleven,Retail 
6523,Princess Margaret Cancer Centre,Healthcare 
6524,Stanford University,Educational 
6525,St. Joseph's Medical Center,Healthcare 
6526,Louisiana State University,Healthcare 
6527,Citigroup Inc.,Finance 
6528,InterContinental Hotels Group PLC,Accomodation 
6529,Meghna Petroleum Limited,Trade 
6530,DuPont Fabros Technology Inc,Unknown
6531,Unknown,Unknown
6532,United States Department of Veterans Affairs,Public 
6533,Sony Music,Information 
6534,United States Department of Veterans Affairs,Public 
6535,Limburg Police Department,Public 
6536,Concentra Health,Healthcare 
6537,CoastHills Credit Union,Finance 
6538,"Dean Health Systems, Inc.; St. Mary's Hospital; St. Mary's Dean Ventures, Inc.",Healthcare 
6539,"Central Utah Clinic, P.C.",Healthcare 
6540,Tuba City Regional Health Care Corporation,Healthcare 
6541,PhotoBucket,Information 
6542,Bluewater Health,Healthcare 
6543,EWS,Professional 
6544,NA,Public 
6545,Sky Climber LLC ,Construction 
6546,Unknown,Administrative 
6547,Rensselaer County Jail,Public 
6548,University of Falcon,Educational 
6549,Los Angeles Department of Health,Public 
6550,Mercy Medical Center Redding,Healthcare 
6551,Touchstone Medical Imaging,Healthcare 
6552,University of North Carolina,Educational 
6553,Buncombe County Schools,Educational 
6554,Tiger Stop Blue Water Gas Statoin,Retail 
6555,San Juan County,Public 
6556,Aesthetic Laser Center,Healthcare 
6557,"Min Yi, M.D.",Healthcare 
6558,Sacred Heart Health Systems,Healthcare 
6559,ExploitHub,Information 
6560,Hatfield City Council,Public 
6561,"Citibank, N.A.",Finance 
6562,United States Department of Veterans Affairs,Public 
6563,ask.com,Information 
6564,University Hospital of South Manchester NHS Foundation Trust,Healthcare 
6565,Harley Medical Group,Healthcare 
6566,Spencer Cox Center for Health,Healthcare 
6567,Expedia,Information 
6568,ExxonMobile Gas Station,Retail 
6569,Complete Family Foot Care,Healthcare 
6570,eUKHost,Information 
6571,United States Department of Veterans Affairs,Public 
6572,Midlothian Council,Public 
6573,Department of Justice Northern Ireland,Public 
6574,Sunoco,Retail 
6575,Netflix,Real Estate 
6576,"Daniel J. Sigman MD, PC",Healthcare 
6577,University of Greenwich,Educational 
6578,Twitter,Information 
6579,"BtC International Trading (Shanghai) Co., Ltd.",Trade 
6580,U.S. Department of Veterans Affairs,Public 
6581,Cottage Health Systems,Retail 
6582,New York Presbyterian Hospital and Columbia University Medical Center,Healthcare 
6583,Unknown,Retail 
6584,Sunoco Gas Station,Retail 
6585,Washington State Department of Social and Health Services,Public 
6586,Philips Lumileds Lighting Company LLC,Manufacturing 
6587,Reputations.com,Information 
6588,Barnes & Nobles,Retail 
6589,University of Arizona,Educational 
6590,Government and Scientific targets in numerous countries,Public 
6591,"Pratap S. Kurra, M.D.",Healthcare 
6592,Samaritan Regional Health System,Healthcare 
6593,Alabama Police Department,Public 
6594,Newcastle Citizen's Advice Bureau,Other Services 
6595,United States Secret Service,Public 
6596,Nordstrom Federal Savings Banks,Finance 
6597,TerraCom,Information 
6598,1st Source Bank,Finance 
6599,Chevron Corp,Retail 
6600,gas station,Retail 
6601,Government of Thailand,Public 
6602,"The Natural, Inc.",Retail 
6603,Sunshine Pharmacy,Retail 
6604,United States Department of Veterans Affairs,Public 
6605,Regional Medical Center Bayonet Point,Healthcare 
6606,"Fuji Xerox Co., Ltd.",Manufacturing 
6607,YouPorn,Entertainment 
6608,Atlius University,Educational 
6609,Town of Brookhaven,Public 
6610,Shell Oil Company,Retail 
6611,Hospital,Healthcare 
6612,Scripps College,Educational 
6613,Fidelity National Information Services Inc,Unknown
6614,United States Department of Veterans Affairs,Public 
6615,BlueScope Steel Ltd,Manufacturing 
6616,Manitoba Health,Healthcare 
6617,First Citizen bank,Finance 
6618,Veterans Health Administration,Public 
6619,Oregon State Hospital,Healthcare 
6620,California Department of Motor Vehicles,Information 
6621,Department of Veterans Affairs,Public 
6622,petfinder.com,Other Services 
6623,openSUSE,Unknown
6624,Peppermill Casinos INce,Accomodation 
6625,Kings University College,Educational 
6626,California Virtual Academies,Educational 
6627,City of Sakai,Public 
6628,Carle Foundation Hospital,Healthcare 
6629,Greensboro ABC Stores,Retail 
6630,New Mexico Medical Board,Public 
6631,Sentry Life Insurance Company,Finance 
6632,Veterans Health Administration,Public 
6633,R T Jones Capital Equities Inc,Administrative 
6634,Sun TV,Information 
6635,Region Ten Community Services Board,Public 
6636,City of Philadelphia,Public 
6637,Israel websites,Information 
6638,St. Anthony's Nursing Home,Healthcare 
6639,"The Longstreet Clinic, P. C.",Healthcare 
6640,GS Caltex,Manufacturing 
6641,US Department of the Navy,Public 
6642,SunTrust,Finance 
6643,Ilm Ki Dunya,Information 
6644,Veterans Health Administration,Unknown
6645,NA,Healthcare 
6646,Mad Mimi,Information 
6647,United States Department of Veterans Affairs,Public 
6648,MJHS Home Care,Healthcare 
6649,Comcast Corp,Information 
6650,University of East Anglia,Educational 
6651,PNC Bank,Finance 
6652,Yorkville Endoscopy,Healthcare 
6653,Eastern Health,Healthcare 
6654,LexisNexis,Other Services 
6655,St. Mary Mercy Hospital,Healthcare 
6656,"Watsonville Chiropractic Inc./David W. Christie, D.C/ Luque Chiropractice, Inc.",Healthcare 
6657,Motorola Solutions Inc,Manufacturing 
6658,Essex Police Department,Public 
6659,S2 Games/Heroes of Newerth,Information 
6660,West Coast District Health Board,Public 
6661,Boulder Community Health,Healthcare 
6662,"Vibram USA, Inc.",Manufacturing 
6663,Office of Personnel Management,Public 
6664,Blue Cross Blue Shield,Finance 
6665,Royal Borough of Windsor & Maidenhead,Public 
6666,University of Connecticut,Educational 
6667,P&O Care,Healthcare 
6668,Specialty Clinics Of Georgia  Orthopaedics,Healthcare 
6669,deviantART,Retail 
6670,New Era Photography and Film,Professional 
6671,Argentinian National Rehabilitation Service,Unknown
6672,Pousson Family Dentistry,Healthcare 
6673,Hospice Care Foundation,Healthcare 
6674,Ramstein Intermediate School,Educational 
6675,IN Central Bank of India,Finance 
6676,United States Department of Veterans Affairs,Public 
6677,Capita,Professional 
6678,"TD Bank, N.A.",Finance 
6679,eHarmony,Information 
6680,Florida Radiology Consultants,Healthcare 
6681,Citigroup Inc.,Finance 
6682,The Victorian Institute of Teaching,Public 
6683,Cheyney University,Educational 
6684,NA,Utilities 
6685,Bloomberg LP,Information 
6686,German Federal Intelligence Service,Public 
6687,United States Department of Veterans Affairs,Public 
6688,United States Department of Veterans Affairs,Public 
6689,220 Energia O,Utilities 
6690,Nissan,Retail 
6691,"Investacorp, Inc.",Finance 
6692,City of Long Beach,Public 
6693,BE Foreign Ministry,Public 
6694,Spec's,Retail 
6695,BKK Health,Healthcare 
6696,state board of elections,Public 
6697,Mozilla,Information 
6698,Orthopedics and Adult Reconstructive Surgery,Healthcare 
6699,Albany Medical Center,Healthcare 
6700,myfastlabs,Healthcare 
6701,Lewis-Palmer School District 38,Educational 
6702,Dun & Bradstreet Corporation,Administrative 
6703,Ohio Health Plans,Other Services 
6704,Washington State Liquor and Cannabis Board,Public 
6705,veluwe.info,Information 
6706,Pirate Party of Germany,Other Services 
6707,Salina Family Healthcare Center ,Healthcare 
6708,"Ireland 65th Battalion, Reserve Defence Forces",Public 
6709,Soldiers' Memorial Hospital,Healthcare 
6710,habeas.be,Administrative 
6711,Muscogee County Sheriff Office,Public 
6712,Meridian Health Services,Healthcare 
6713,Brevard Emergency Services,Professional 
6714,Alabama Police Department,Public 
6715,Ministry of Justice,Public 
6716,State of Alabama,Public 
6717,NA,Mining 
6718,United States Department of Veterans Affairs,Public 
6719,Ctrip.com International Ltd,Unknown
6720,United States Department of Veterans Affairs,Public 
6721,United States Department of Veterans Affairs,Public 
6722,Kaiser Permanente,Healthcare 
6723,Australian Bureau of Statistics,Public 
6724,SourceForge,Professional 
6725,Vixlet,Information 
6726,NA,Public 
6727,Caledonia Home Health and Hospice,Healthcare 
6728,Peruvian Association of Authors and Composers,Other Services 
6729,NA,Public 
6730,Hearth of Hendersonville,Healthcare 
6731,GCHQ,Information 
6732,Unknown,Healthcare 
6733,Garda (Irish Police),Public 
6734,Virginia Department of Medical Assistance Services,Public 
6735,Bexar County Sheriff's Office,Public 
6736,Manhattan Prep,Educational 
6737,Time Magazine,Information 
6738,Zabian Anti-Corruption Commision,Administrative 
6739,United States Department of Veterans Affairs,Public 
6740,California Beach Erosion Authority for Clean Oceans and Nourishment,Other Services 
6741,Altnagelvin Hospital,Healthcare 
6742,Clay County Magistrate Court,Public 
6743,United States Department of Veterans Affairs,Public 
6744,Clive Palmer Political Campaign,Other Services 
6745,British Ministry of Justice,Public 
6746,Github.com,Professional 
6747,TIAA-CREF (Teachers Insurance and Annuity Association - College Retirement Equities Fund),Finance 
6748,United States Department of Veterans Affairs,Public 
6749,VGM Homelink,Professional 
6750,Kern Medical Center,Healthcare 
6751,Novopay,Professional 
6752,Little River Healthcare,Healthcare 
6753,State Farm Insurance,Finance 
6754,THORLO,Manufacturing 
6755,United States Department of Veterans Affairs,Public 
6756,Beth Israel Deaconess Medical Center,Healthcare 
6757,Verizon Communications Inc,Information 
6758,Norfolk General Hospital,Healthcare 
6759,Halton District School Board,Public 
6760,DataPak Services Corporation,Administrative 
6761,Russian Central Bank,Finance 
6762,Jawbone,Trade 
6763,United States Department of Veterans Affairs,Public 
6764,WHMCS,Professional 
6765,United States Department of Veterans Affairs,Public 
6766,Omnicare Inc,Trade 
6767,UC Berkley,Educational 
6768,"Bizmatics, Inc.",Information 
6769,United States Department of Veterans Affairs,Public 
6770,United States Department of Veterans Affairs,Public 
6771,Chase Bank,Finance 
6772,Bronx Police Department,Public 
6773,New Jersey Health Department,Public 
6774,Legal Aid Ontario,Professional 
6775,Facebook Inc,Information 
6776,Spectrum Health,Healthcare 
6777,Spain People's Party,Other Services 
6778,Aultman Hospital,Healthcare 
6779,Cedars-Sinai Medical Center,Healthcare 
6780,Texas Health and Human Services Commission,Public 
6781,Department of Health and Human Services,Healthcare 
6782,Rebecca Minkoff,Professional 
6783,Sight and Sun Eyeworks,Healthcare 
6784,Tampa General Hospital,Healthcare 
6785,Nakano Ward office,Unknown
6786,Spotify,Information 
6787,"State of Washington, Public Disclosure Commission",Public 
6788,Awklein,Unknown
6789,Wells Fargo & Company,Finance 
6790,Palos Verdes High School,Educational 
6791,Hudson Valley Community College,Educational 
6792,Office of Personnel Management,Public 
6793,Horizon Blue Cross Blue Shield,Finance 
6794,Westerville Dental Center,Healthcare 
6795,Director's Guild of Canada,Other Services 
6796,Tri-Lakes Medical Center,Healthcare 
6797,GunMag Warehouse,Trade 
6798,Viator,Administrative 
6799,Northeast Independent School District,Educational 
6800,Zimbabwe Ministry of Defense,Public 
6801,"Becton, Dickinson and Company",Manufacturing 
6802,Highmark Inc.,Finance 
6803,East Sussex National Health Service,Finance 
6804,Cole Taylor Mortgage,Finance 
6805,Highmark Blue Cross/ Blue Shield,Finance 
6806,Aetna,Healthcare 
6807,Auction.co.kr,Retail 
6808,Hebrew Health,Healthcare 
6809,Ouidad Products LLC,Manufacturing 
6810,Anoka County Human Services,Public 
6811,GTE Financial Credit Union,Finance 
6812,County-USC Medical Center,Healthcare 
6813,UA Right Sector nationalist movement (banderivets.org.ua),Other Services 
6814,University of California San Francisco Medical Center,Healthcare 
6815,Eli Lilly & Co,Manufacturing 
6816,United States Department of Veterans Affairs,Public 
6817,LANDESK,Professional 
6818,United States Department of Veterans Affairs,Public 
6819,United States College Hockey Association,Other Services 
6820,Unknown,Healthcare 
6821,Triumph LLC,Healthcare 
6822,Unknown,Professional 
6823,NA,Public 
6824,Fannie Mae,Finance 
6825,University Hospital Galaway,Healthcare 
6826,Santa Fe Family Medical Group,Healthcare 
6827,Corner Store,Retail 
6828,DENT Neurological Institute,Healthcare 
6829,"Clark & Anderson, P.A.",Public 
6830,NA,Unknown
6831,LastPass,Information 
6832,Haagen - Dasz,Accomodation 
6833,New Zealand Ministry of Social Development,Public 
6834,Edgewood Centre,Healthcare 
6835,NA,Public 
6836,Federal Intelligence Service,Public 
6837,Glasgow City Council,Public 
6838,St. Francis Hospital,Healthcare 
6839,Latham House Medical Practice,Healthcare 
6840,Elections and Technology Department,Public 
6841,Texas Health Presbyterian Hospital Flower Mound,Healthcare 
6842,Kettering General Hospital,Healthcare 
6843,Jewson,Retail 
6844,LogMeIn,Information 
6845,Christ Hospital,Healthcare 
6846,Scribd,Information 
6847,Bluegrass Pharmacy of Lexington LLC,Retail 
6848,Aspire Indiana,Healthcare 
6849,"Ektron, Inc.",Information 
6850,Massachusetts Mutual Life Insurance Company,Finance 
6851,United States Department of Veterans Affairs,Public 
6852,Pamlico Medical Equipment LLC,Retail 
6853,Cintas Corp,Unknown
6854,Lloyd's Register,Professional 
6855,Eastern Health Authority,Healthcare 
6856,Department of Veteran Affairs,Administrative 
6857,Ministry of Highways and Infrastructure,Public 
6858,University of California Davis,Educational 
6859,Pemex,Manufacturing 
6860,United States Department of Veterans Affairs,Public 
6861,Loongson,Manufacturing 
6862,University of Tennessee Medical Center,Healthcare 
6863,United States Department of Veterans Affairs,Public 
6864,United States Department of Veterans Affairs,Public 
6865,Tobacco Haven,Retail 
6866,FI Finnish Foreign Ministry,Public 
6867,Medcenter One,Healthcare 
6868,South Central Ambulance Service Ltd,Healthcare 
6869,Pop Shoppe,Retail 
6870,Brunswick Corporation,Manufacturing 
6871,Ciara Foundation in Venezuela (ciara.gob.ve),Unknown
6872,JTB Corp,Administrative 
6873,John E Gonzalez,Healthcare 
6874,Chase Bank,Finance 
6875,Lloyds Banking Group plc,Finance 
6876,"Punuru J.M. Reddy, MD Inc.",Healthcare 
6877,"QVC, Inc.",Retail 
6878,European Investment Bank,Public 
6879,Backcountry Gear,Manufacturing 
6880,The Brooklyn Hospital Center,Healthcare 
6881,Horizon Blue Cross Blue Shield of New Jersey,Finance 
6882,Baptist Primary Care,Healthcare 
6883,Royal Free Hospital,Healthcare 
6884,LaunchPoint Ventures,Professional 
6885,Salina Family Healthcare Center,Healthcare 
6886,United States Department of Veterans Affairs,Public 
6887,Terracom Wireless LLC,Retail 
6888,PR Puerto Rican Association of Surgeons,Other Services 
6889,"DeKalb Medical Center, Inc. d/b/a DeKalb Medical Hillandale",Healthcare 
6890,Saskatchewan Institute of Applied Science and Technology,Educational 
6891,random load companies,Finance 
6892,Inland Empire Health Plan,Finance 
6893,Rivers Casino,Entertainment 
6894,Crytek GmbH,Professional 
6895,QuickChek,Retail 
6896,Kent Police,Public 
6897,Planned Parenthood,Healthcare 
6898,Ipswich Hospital ,Healthcare 
6899,"Center for Orthopedic Research and Education, Inc.",Healthcare 
6900,Indian Health Service,Public 
6901,Tarte Cosmetics,Retail 
6902,Arizona Department of Public Safety,Public 
6903,American HomePatient Inc.,Healthcare 
6904,NA,Retail 
6905,University of Miami,Educational 
6906,Geisinger Wyoming Valley Medical Center,Healthcare 
6907,Michigan State University,Educational 
6908,Manitoba Health,Public 
6909,IntraCare North Hospital,Healthcare 
6910,Rutgers University,Educational 
6911,"Police Department of Littleton, Massachusetts",Public 
6912,Baylor College of Medicine/Texas Children's Hospital,Healthcare 
6913,"Gene S. J. Liaw, MD. PS",Healthcare 
6914,Dr. Sandra Bujanda-Wagner,Healthcare 
6915,Aetna ,Finance 
6916,Unknown,Healthcare 
6917,United States Department of Veterans Affairs,Public 
6918,Clinton Health Access Initiative,Other Services 
6919,"CHC Memphis CMHC, LLC",Other Services 
6920,NZ Southern District Health Board,Healthcare 
6921,Curse/MMO-Champion,Information 
6922,Prince Albert Parkland Health Region,Healthcare 
6923,NO Norwegian National Tax Office,Public 
6924,Beebe Healthcare,Healthcare 
6925,London Stock Exchange Group PLC,Finance 
6926,Ars Technica,Information 
6927,"Robert B. Miller, MD",Healthcare 
6928,Canonical,Information 
6929,"Community Link, Inc.",Healthcare 
6930,Bon Secours Kentucky,Healthcare 
6931,NYU School of Medicine Faculty Group Practice,Healthcare 
6932,Comcast Corp,Unknown
6933,Mutual of Omaha Insurance Company,Finance 
6934,SynerMed,Healthcare 
6935,"MFS Service Center, Inc",Finance 
6936,Belgian port of Antwerp,Transportation 
6937,Uber Technologies,Transportation 
6938,Skrillex,Entertainment 
6939,Macomb County,Public 
6940,Orthopedic Physician Associates,Healthcare 
6941,United States Department of Veterans Affairs,Public 
6942,Victorian Institute of Forensic Medicine,Healthcare 
6943,Marion County Sheriff's Department,Public 
6944,Signature Systems,Professional 
6945,Seattle & King County Public Health Center,Healthcare 
6946,Incorpore,Entertainment 
6947,Navos,Healthcare 
6948,Circle K,Retail 
6949,United States Department of Veterans Affairs,Public 
6950,Ted's Jumbo Red Hots,Accomodation 
6951,Children's Services Council of Palm Beach County,Other Services 
6952,United States Department of Veterans Affairs,Public 
6953,NA,Public 
6954,Broward Health & Wellness,Healthcare 
6955,United States Department of Veterans Affairs,Public 
6956,Israeli Postal Service,Public 
6957,United States Department of Veterans Affairs,Public 
6958,Gastroenterology Consultants,Healthcare 
6959,United States Department of Veterans Affairs,Public 
6960,Wolverhampton NHS Primary Care Trust,Healthcare 
6961,Subway,Accomodation 
6962,People's Trust Company,Finance 
6963,United States Department of Veterans Affairs,Public 
6964,Silver Creek Fitness & Physical Therapy,Healthcare 
6965,Cheeverstown,Healthcare 
6966,Associated Urologists of North Carolina,Healthcare 
6967,G.E. Consumer Finance,Finance 
6968,Citigroup Inc.,Finance 
6969,German Chamber of Commerce,Other Services 
6970,Hope Hospice,Healthcare 
6971,United States Department of Veterans Affairs,Public 
6972,Lone Star Circle of Care,Healthcare 
6973,Tinker Federal Credit Union,Finance 
6974,Maine School District,Educational 
6975,City of San Antonio,Public 
6976,McDonald's Corp,Accomodation 
6977,Kromtech Alliance Corp.,Information 
6978,Shri Dhanvantari Herbals,Trade 
6979,Cogent Healthcare,Healthcare 
6980,openssl.org,Professional 
6981,7-Eleven,Retail 
6982,Publishers Circulation Fulfillment,Transportation 
6983,Besa Mafia,Administrative 
6984,Sentara Heart Hospital,Healthcare 
6985,Valve Corporation,Information 
6986,Members 1st Federal Credit Union,Finance 
6987,Append-Hc.com,Information 
6988,NA,Public 
6989,Internal Reveune Serivce,Professional 
6990,Tennis Express,Retail 
6991,Circle K,Retail 
6992,Irvine Scientific,Manufacturing 
6993,PruittHealth,Healthcare 
6994,Virginia's State Corporation Commission,Public 
6995,Utah Department of Health,Public 
6996,NA,Public 
6997,United States Department of Veterans Affairs,Public 
6998,EnerVest Operating,Mining 
6999,St. James Hospital and Health Centers,Healthcare 
7000,United Health Group Health Plan,Finance 
7001,United States Department of Veterans Affairs,Public 
7002,Rose House Care Home,Healthcare 
7003,National Institute for Health and Welfare,Public 
7004,Illinois Department of Insurance,Public 
7005,Kaiser Permanente Health Plan of Colorado,Finance 
7006,John Moors University,Educational 
7007,Tampa International Airport,Transportation 
7008,Unknown,Healthcare 
7009,United States Department of Veterans Affairs,Public 
7010,"Community Support Services, Inc.",Healthcare 
7011,Stoke City Council,Public 
7012,Citizens Memorial Hospital,Healthcare 
7013,Australian Reserve Bank,Finance 
7014,Vancouver Coastal Health,Healthcare 
7015,"Philip P Corneliuson, DDS, Inc.",Healthcare 
7016,TransUnion,Finance 
7017,United States Department of Veterans Affairs,Public 
7018,Broward County Court,Public 
7019,Beaufort Delta Health Authority,Healthcare 
7020,South Jersey Hospital Inc.,Healthcare 
7021,US Army,Public 
7022,Alliance HealthCare Services Inc,Healthcare 
7023,San Mateo Foster City School District,Educational 
7024,Extra Life,Administrative 
7025,NA,Public 
7026,Netfleet,Information 
7027,Depatment of Agriculture,Public 
7028,ICICI PRUDENTIAL ASSET MANAGEMENT COMPANY LIMITED,Finance 
7029,Serco Group PLC,Unknown
7030,Destiny Software,Professional 
7031,"Dropbox, Inc.",Information 
7032,Western Regional Center for Brain & Spine Surgery,Healthcare 
7033,NA,Public 
7034,Dr. Mary Ruth Buchness,Healthcare 
7035,UnitedHealth Group,Finance 
7036,Colorado River Indian Tribes,Public 
7037,Westminster Police Department,Public 
7038,US Army,Public 
7039,Brizlincote Valley for East Staffordshire Borough Council,Public 
7040,School District No 36 (Surrey),Educational 
7041,HealthCare for Women,Healthcare 
7042,HCA International,Healthcare 
7043,California Department of Justice ,Public 
7044,Yamaha Commercial Audio Systems,Trade 
7045,UK Home Office,Public 
7046,Quayside Publishing Group,Information 
7047,New York Ironworks,Trade 
7048,Endurance International Group,Professional 
7049,Gulf Coast Health Care Services Inc,Healthcare 
7050,Howard Hospital,Healthcare 
7051,Metro Public Health Department,Public 
7052,Alberta Health Services,Healthcare 
7053,"Schneider Electric, USA Inc.",Utilities 
7054,Bay Area Children's Association,Healthcare 
7055,Green Cross Evaluations,Healthcare 
7056,Healthcare.gov website,Unknown
7057,Acme Barricades Lc,Manufacturing 
7058,Womenâ€™s Health Consultants,Healthcare 
7059,City of Jeffersonville Finance Department,Public 
7060,Illusion Medical Equipment,Trade 
7061,California Department of Child Support Services,Public 
7062,El Camino Hospital,Healthcare 
7063,"Julie A. Kennedy, DMD, PA",Healthcare 
7064,Stakerlaw Tax and Estate Planning Law,Professional 
7065,Western Health Screening,Healthcare 
7066,United States Department of Veterans Affairs,Public 
7067,"Gosten Tax Group, Inc.",Professional 
7068,State of New Jersey,Public 
7069,SunTrust bank,Finance 
7070,United States Department of Veterans Affairs,Public 
7071,Commercial Bank of Ceylon ,Finance 
7072,E.J. Phair's Brewing Company,Accomodation 
7073,"Lynn Talbot Jr, CPA",Professional 
7074,Nationwide Insurance Company,Finance 
7075,www.aso.org.tr,Unknown
7076,Children's National Medical Center,Healthcare 
7077,NA,Healthcare 
7078,Leeds City Council,Public 
7079,"Sharon L. Rogers, PhD, ABPP",Healthcare 
7080,Vitalit Health Network,Healthcare 
7081,Active Community Team,Healthcare 
7082,Family Medicine East,Healthcare 
7083,Cook Islands Business Trade Investment Board,Public 
7084,Australian Secret Intelligence Service,Public 
7085,Royal Canadian Mounted Police,Public 
7086,Good Samaritan Hospital,Healthcare 
7087,Union Security Insurance Company,Finance 
7088,Emergency Medicine Associates,Healthcare 
7089,Zappos,Retail 
7090,Enki Corp,Information 
7091,"Child & Family Psychological Services, Inc.",Healthcare 
7092,Council on Foreign Relations,Public 
7093,Barclays,Finance 
7094,Namecheap,Information 
7095,St. Joseph License Office,Administrative 
